peak_weight,footprint_weight,global_std_weight,read_frac_type,read_type,rho,pval,read_ct
-0.3,1.7,2,defined,unbound,-0.4582792537465876,2.0332651758578146e-104,103814
-0.3,1.8,2,defined,unbound,-0.4582792537465876,2.0332651758578146e-104,103814
-0.3,1.9,2,defined,unbound,-0.4582792537465876,2.0332651758578146e-104,103814
-0.3,2.0,2,defined,unbound,-0.4582792537465876,2.0332651758578146e-104,103814
-0.2,-2.0,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.9,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.8,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.7,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.6,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.5,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.4,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.3,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.2,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.1,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-1.0,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.9,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.8,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.7,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.6,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.5,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.4,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.3,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.2,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,-0.1,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.0,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.1,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.2,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.3,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.4,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.5,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.6,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.7,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.8,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,0.9,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.0,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.1,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.2,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.3,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.4,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.5,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.6,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.7,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.8,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,1.9,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.2,2.0,2,defined,unbound,-0.47087262601120794,6.6387426687047085e-111,114728
-0.1,-2.0,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.9,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.8,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.7,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.6,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.5,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.4,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.3,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.2,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.1,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-1.0,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.9,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.8,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.7,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.6,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.5,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.4,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.3,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.2,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,-0.1,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.0,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.1,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.2,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.3,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.4,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.5,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.6,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.7,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.8,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,0.9,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.0,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.1,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.2,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.3,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.4,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.5,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.6,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.7,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.8,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,1.9,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
-0.1,2.0,2,defined,unbound,-0.47726305221543197,2.6631131114389006e-114,123904
0.0,-2.0,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.9,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.8,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.7,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.6,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.5,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.4,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.3,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.2,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.1,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-1.0,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.9,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.8,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.7,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.6,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.5,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.4,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.3,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.2,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,-0.1,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.0,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.1,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.2,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.3,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.4,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.5,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.6,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.7,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.8,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,0.9,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.0,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.1,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.2,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.3,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.4,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.5,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.6,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.7,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.8,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,1.9,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
0.0,2.0,2,defined,unbound,-0.48783239849655463,4.4337658819631166e-120,132763
1.7,-2.0,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.9,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.8,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.7,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.6,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.5,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.4,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.3,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.2,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.1,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-1.0,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.9,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.8,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.7,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.6,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.5,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.4,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.3,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.2,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,-0.1,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.0,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.1,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.2,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.3,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.4,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.5,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.6,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.7,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.8,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,0.9,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.0,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.1,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.2,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.3,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.4,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.5,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.6,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.7,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.8,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,1.9,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.7,2.0,2,defined,unbound,-0.4893997999660327,5.921298341413146e-121,184293
1.6,-2.0,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.9,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.8,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.7,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.6,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.5,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.4,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.3,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.2,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.1,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-1.0,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.9,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.8,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.7,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.6,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.5,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.4,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.3,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.2,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,-0.1,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.0,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.1,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.2,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.3,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.4,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.5,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.6,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.7,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.8,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,0.9,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.0,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.1,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.2,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.3,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.4,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.5,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.6,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.7,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.8,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,1.9,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.6,2.0,2,defined,unbound,-0.4895609476579088,4.811320754576145e-121,184211
1.9,-2.0,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.9,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.8,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.7,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.6,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.5,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.4,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.3,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.2,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.1,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-1.0,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.9,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.8,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.7,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.6,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.5,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.4,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.3,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.2,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,-0.1,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.0,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.1,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.2,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.3,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.4,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.5,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.6,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.7,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.8,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,0.9,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.0,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.1,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.2,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.3,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.4,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.5,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.6,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.7,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.8,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,1.9,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.9,2.0,2,defined,unbound,-0.4897606676536888,3.71933893642248e-121,184854
1.8,-2.0,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.9,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.8,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.7,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.6,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.5,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.4,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.3,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.2,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.1,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
1.8,-1.0,2,defined,unbound,-0.4899791125592762,2.806082765787365e-121,184792
